userid,departmentid
4733120,13635594
33382379,27976058
5158146,13635594
27061655,28789404
3893273,24642338
52413416,22911275
5191882,10779933
65985560,5240819
25209792,21367457
25195136,21835097
5229814,16637385
10300890,26530633
21833938,21843743
506232,15677610
5233634,5228161
21314503,21314649
5221281,10772338
27160211,21292051
5227387,10780268
8765078,8764983
50464904,27226339
5172568,5237830
3863221,17684139
52236182,15297921
65408697,17657330
66098401,28752198
53898398,29188188
5180578,10780165
12597947,26828166
702586,24441339
3732579,29137165
4747924,28660815
14846371,14846375
65502027,21175031
31274758,32861881
21846324,63321230
5218813,10780189
5215496,14763365
30706092,21682000
53739381,21682000
25457839,26641993
21500365,21500366
21861221,21862734
21824045,21861313
28795650,67002552
27115695,25151148
32547701,5913756
4018201,4107205
6979077,13328476
5234552,10779994
5208144,58290499
66275467,28438931
26280643,4755865
32969394,21285858
65576187,24432367
1882526,26617763
21776611,24125836
24848316,15576345
27171324,26541629
27133003,21530869
26998473,17742313
24376906,52678221
21296516,25160868
23727534,23170327
27560361,27560362
31526095,17657244
24414352,15387816
21843057,19159628
21313162,25161460
28558172,25161172
17661926,5093999
24429945,21636835
29138121,29138122
26538235,26542508
21631575,24857835
25152748,17658595
18267925,14150304
28435357,24149335
24441356,24146076
17626308,17682964
21573423,21593249
21638606,23868617
21593966,21586666
24430260,16803818
21838495,21839643
21800695,17564204
29280692,4885493
24365588,17648395
25346489,52677776
32860967,26622192
21840604,29654082
26557188,26617106
32861440,32861441
27131585,27302568
26652747,24562877
26540868,56758682
27119432,51481287
21239671,17156783
21306513,24649178
28487808,21862503
26740796,9998066
27192465,26534832
21729761,21729762
24468385,24564975
24148797,22154547
26648172,9998213
21852733,21843314
27195300,27195301
21756655,24439249
27238560,26619576
26647897,19159622
32860002,27227165
28573426,5935424
25182735,26641489
26642714,27801553
27135695,24436645
21846254,21852325
21843561,21852755
26449023,52678219
27191397,21308591
22527800,17742675
25149620,25161770
21308505,25161770
27187024,4882349
27025783,19290740
21613373,31480327
26540195,23360646
33401876,31061571
21264973,21322400
21759922,21843598
28429874,28429875
28760701,24642986
21303909,25153297
22568724,22568725
21528633,25160726
21843490,8016375
21787220,22861627
26548993,21837196
25218741,26548649
21735884,25152394
25218541,26644722
25216924,26644722
26646552,26648144
29211801,19290740
21535655,21571376
21824847,21843735
17184536,18060580
27176434,21292051
26428188,28748952
25406535,25160211
27009787,28559762
28434482,21852627
27099340,4432916
21590687,22920087
28353198,21833313
21634098,22167160
24149416,24149886
25313984,28419444
21593825,21593826
26910834,23627830
27192503,26530715
27181620,28390836
26996931,26549931
28549135,21755305
25229380,28348081
29323753,21832999
27155717,19876057
25149957,25149958
27589924,27349597
27142178,28957085
17655525,26643310
33410859,33410860
21770225,21862613
25428166,18114496
32852003,32925014
27191588,15297922
27120955,26548700
25337901,19290740
28210712,52678011
27172914,21308869
25428710,26541081
26611200,24238088
30638993,21638342
30837426,21730113
31204199,17742675
31203302,58450769
29521532,21367457
2397885,8315704
2722572,25151599
6599135,17346707
4512167,10780242
4756667,52678221
5230113,30049146
5229944,13625486
5227726,10779301
5232278,5228097
5211167,10778965
5205740,6204795
5152141,21724858
9637178,16893094
9516736,5237667
15198664,25161392
15564473,27673242
52254376,23361133
50519988,25150348
55638051,15297768
21007762,25162521
21832361,21832362
27510199,19876045
7005215,51337322
5866728,52678221
5239653,13080026
5227162,51664594
5232487,50846891
5222937,10780281
5159596,2265074
5087793,52638968
9258687,31010531
57263669,4843477
21547598,21729865
26776157,16974172
2842932,51337306
1920612,4756051
6643954,17194556
4721909,24365939
5242606,21561250
5211681,10780243
5190464,13635594
5181116,5236950
15440348,5229439
53659332,21333820
54468792,27305856
55353619,29894096
62774616,26541629
5071159,605185
4382945,7238178
29587802,26640975
25901557,21297272
27239416,28766264
27059319,52678234
27724618,26385160
27194367,26547574
33411510,21572229
6126825,25162111
5236170,2422140
10745584,15050265
393712,13972667
4755804,21819897
27061812,26647519
21795247,28042652
28418418,32824843
26466544,23721823
31205193,30065022
29713452,27425423
2741032,15050265
2653996,27676090
1428376,52678371
1666176,1096346
6969615,17138706
6272864,15136630
6032636,17571317
5236444,10150081
5235913,15137018
5242163,10674252
5241213,30099147
5228490,5961708
5228139,10771655
5233458,5241459
5232044,10780592
5232037,65204973
5202347,3529429
5192397,5237923
53205964,10780259
55233740,17186991
21320578,24241620
21729793,21729794
28452845,6994921
26642078,26642079
27237938,26652729
25216364,21605541
25430512,28561792
4167621,13172430
4225923,24649347
5235457,60526367
5228463,5237021
5225230,14788216
5206464,2116383
5145130,1521158
54222123,26642171
51137409,21717301
58136289,32589193
56265337,28156987
62693905,4450569
7182261,52678324
4755538,26531551
5232412,5226805
5225945,5230386
12285483,14763277
12736541,25162463
5204716,1322485
51567066,714686
22123136,23794588
28469382,21281331
30600783,22179691
30774009,21848240
30120734,17002381
2273131,28532018
1891797,1891798
6718312,13854561
4203621,21863239
5234977,13016247
5198167,52072236
5188117,14888290
11663135,24307058
9819732,23747827
55233752,26540949
60617458,26541047
30414680,66371343
5239980,5241289
27081887,26490110
25162670,25164382
27128519,26528564
21314483,14763457
28427401,28427402
66322088,15137019
65594323,13635592
26967395,24879982
31031973,26642332
31245840,26541404
5171983,10758460
25211995,21802816
31218812,25161898
10487170,10779294
21847528,21638426
3327996,56758740
10565791,27223852
62330001,21033229
66235519,27069377
4205702,27179962
5232789,722821
5231863,10780243
64176084,7415614
50845029,26542114
15189814,8764963
33017970,29199377
30253920,25160246
2593004,21837196
2725249,24431658
2956870,28518453
5160800,5227883
26641506,66107719
5240872,10772287
27116850,21861256
21314249,4746802
27844768,54856126
54360849,32919020
60909308,26521156
1022727,15198687
27141063,15576336
5227480,10780353
24432135,17571197
66497733,66368843
66100129,21175031
5411555,28573422
26743021,26513709
25163328,24642790
21722114,21729820
21635494,21306925
21586369,21586370
21861946,21861947
21827417,21755305
21796701,52765000
27484280,28660318
27023733,27131176
25483226,65204990
33351753,26624262
994785,16877300
8317878,21751120
5239474,58290436
14032580,15541741
5147909,10780260
5240514,10780021
13172458,5227883
25805331,29218304
21624675,21241093
24956628,6451032
17617830,22179691
21840144,24414400
27093480,21842399
27244618,33162047
25440886,21717427
27081753,21861276
32965497,26583516
27082388,24142884
21523833,24366692
21291792,25160375
21843039,21731137
27484706,21842477
21761306,25161349
26501384,21720119
24430929,24158494
25707931,27184967
26575347,24441339
25746694,25746695
25615483,29188188
32546386,28044031
21851879,21851880
24321099,23360596
21720729,25024195
17660494,4092435
26622856,29784263
21818429,14150334
17655378,24148784
24430609,24146076
32713160,21525474
24416787,17657520
17655046,17655381
27192262,28825326
32858438,32858439
26877532,21593307
21304723,21298097
32966596,27244033
24858993,17661663
27219536,17661663
29181116,21333715
27193826,26542993
24646402,24646403
26533452,15387402
27156859,26547574
21862033,21863185
27097567,52678374
25645788,21292981
21854996,25358555
23997292,23794588
21315485,25162558
21848811,6540189
27125739,16801086
24986253,25151403
26618930,15297356
17656172,17657497
21591072,24874771
22274614,17011373
26540028,26540029
26412224,5223358
27742080,25151785
25688925,26486680
24147466,24190818
28422417,52678008
21275585,22038292
21840123,24642020
25165075,25165076
21729282,52678216
24441489,24319119
25151670,24884368
26623062,9998294
26619991,17818576
24879019,24878905
21523795,21572127
19624481,50559053
28243375,28423899
32539917,9998277
27167752,21856035
27125651,26542312
32605803,26809734
27396584,52678243
23341441,25163608
32856124,28412737
26744691,21764519
24620251,13635593
24619546,13635593
29243979,24146088
27005886,21806322
24146571,58450771
24875731,17194556
18041701,13635592
21842126,21813233
32497887,27559298
29114951,21834108
27225548,27225549
17654836,19376689
26640940,27663581
20983476,26285156
17653875,16809377
24148719,16809377
21840559,16809377
21881136,56233864
25163762,25159393
25151588,25163707
27796669,15428368
17587145,18604753
27124958,4882349
17654238,17656079
26629900,25151944
27191315,25151944
21312473,18855237
25892751,26722862
21806370,23863455
26539286,21297272
26390168,26390169
23772225,25163663
27151358,28451947
25162099,25163864
28442414,21240762
27185197,21525653
25726082,26640878
25183750,26618260
21739303,25157310
21842448,21067072
25196629,25196630
20979401,20979402
33467875,5935335
21838149,21833097
21278699,23796268
27187270,22949694
26965373,23721823
25140491,24642718
28189549,29730047
21832827,21509983
21565879,4417192
22872931,59247858
26284117,24148516
24431631,24378714
27195740,26529911
22911777,51481284
27107444,25159869
26634825,23721823
27232726,21525474
21312262,25153297
26739009,26545608
24250987,6248723
28456052,24146088
26534765,18864000
27039456,24249487
24430627,53977030
23747239,24649324
27521549,21033229
26548576,30324031
26540779,12984232
26506893,59574743
27244612,28520415
30632155,17655292
3629768,31241792
7812833,22179691
7784079,32861028
8107428,14149917
7199661,19159628
4758503,31010531
5242593,10772397
5242225,14788217
5241232,52638963
5239323,848560
5230464,15271591
5229308,21809759
5227897,10778994
5227994,31360871
5225607,16809377
5214795,5240576
5189974,8934899
5182653,13887199
8555658,21326192
16308348,21290326
14102000,23268318
14175986,21277959
14438905,5236093
52702910,10780104
52406288,14763378
55808159,26572957
25330892,5625384
32560527,24562877
29809715,21832482
3637989,26643135
2507530,24647798
5235388,32511676
5240876,11106780
5234649,59818293
11177569,26539730
9826570,26644722
15098428,24149452
15714479,26642703
57061009,4166281
21588263,21730241
21820848,25160246
26486520,26547151
27183549,10835668
27111045,27302568
25887754,28489745
32914490,27235632
30385301,17661663
3441097,29137003
1853745,27803346
5975344,21842076
5240696,10780341
9455391,5242142
51567044,28091618
50784400,13442229
66176307,25152408
5236262,5236263
5156301,25158339
6450226,66617347
5236772,5241854
27093670,27403410
21634071,23727535
29839612,22311862
29760129,25160726
6495851,24649222
5241333,56758284
5183423,5212715
62450750,26755155
15108106,21215721
5239234,14763291
27238539,59574748
25178309,17819084
5151719,8016375
27050403,21288227
27017313,26533366
24365834,24365835
3512194,8016375
3884196,56748469
4093853,27529102
1063584,10780287
4719042,4718890
4726587,4718896
5239444,10780123
5238891,10778988
5229604,10772399
5233801,10772386
5221742,51067532
5220780,10778963
5222754,5230208
5207628,5237228
5207154,26371680
5184500,13005281
5171354,10778990
5146760,2447526
12507037,32822968
10596050,25160292
9875937,5236306
10162570,17818576
14147494,52081731
56713879,5093999
55233679,21846469
61003961,28657389
67102099,32700298
25162984,24646511
20975058,16842708
21630546,23646778
21846896,22046922
21793537,21832561
26642526,4432916
27180856,26640146
25217722,26645747
33506938,25985364
32066100,26961894
693215,60439178
7918800,26499723
5237194,5236935
5232297,14706763
5219819,5219820
53832117,15167950
51499907,24649347
50680847,28452118
58432171,5251518
54958253,29207599
4758730,16809377
5235810,14763315
5242375,14763373
5188690,15167941
21303627,67002547
1021509,15050265
21863082,27051252
25649847,27245734
32705526,19876034
31047850,4757169
29435750,26642332
2513184,19876055
4743543,23811304
5235498,14763710
5234889,5234890
5230321,50598615
5228917,14837913
